"address","source_path","ghidra_name","original_name_status","signature","objective_verdict","code_sha256"
"10001010","src/functions/10001010.cpp","FUN_10001010","auto-generated-address-label","void * __thiscall FUN_10001010(void * this, byte param_1)","PASS","3ae677bb2c2d024c2853ce518f6cd8c38ea403d7c298e7131c4ac6d0dcd920e2"
"10001040","src/functions/10001040.cpp","FUN_10001040","auto-generated-address-label","undefined __cdecl FUN_10001040(char * param_1)","PASS","16ff7454fdb2909d62849f8b3fc8f79f81c7013ff2d75835ce3b91461ffec159"
"10001350","src/functions/10001350.cpp","FUN_10001350","auto-generated-address-label","undefined __stdcall FUN_10001350(void)","PASS","fb376a262c20d8792bf8bcbd87accfa65d0c0e57815d6d029509307d41f6d4d0"
"100013e0","src/functions/100013e0.cpp","FUN_100013e0","auto-generated-address-label","undefined __stdcall FUN_100013e0(void)","PASS","0243121fc527e3014e3ecf0aa7bfc61e0ac567259427838f4abdf563beb8c686"
"10001430","src/functions/10001430.cpp","FUN_10001430","auto-generated-address-label","undefined __stdcall FUN_10001430(char * param_1, undefined4 param_2)","PASS","ac0ceb4ebdaec4f675e88a47e3aee7e1c5122214247ae540ef56844d67839847"
"100014a0","src/functions/100014a0.cpp","FUN_100014a0","auto-generated-address-label","void * __thiscall FUN_100014a0(void * this, exception * param_1)","PASS","60567dd4483a04b7cd175920df31047b0f6df11c536c2dfb8d0d9aff67ec7ae2"
"100014c0","src/functions/100014c0.cpp","FUN_100014c0","auto-generated-address-label","undefined __cdecl FUN_100014c0(char * param_1)","PASS","e9812472c16cc1a72ebd9900f1098c2cd90dd8c3becfde6ed36e1579b02c8757"
"10001520","src/functions/10001520.cpp","FUN_10001520","auto-generated-address-label","FILE * __stdcall FUN_10001520(void)","PASS","316b3a222cac862727ccc48169eed4540337951cc356f3989a3dee30ebb802f4"
"10001590","src/functions/10001590.cpp","FUN_10001590","auto-generated-address-label","int __cdecl FUN_10001590(undefined4 param_1)","PASS","31a970de95c835bc499ad631258cb102efa182185daccf5b7fc2f119b2e279b9"
"10001630","src/functions/10001630.cpp","FUN_10001630","auto-generated-address-label","int __stdcall FUN_10001630(void)","PASS","3d2d87a6b04107c883fd8946438bc6130d9c59072cb436dfb561bddeec88ce3c"
"10001730","src/functions/10001730.cpp","FUN_10001730","auto-generated-address-label","undefined __stdcall FUN_10001730(void)","PASS","53426b9e54e8955480f85d9f446dcc4150e0937ace2cdd6c110c31512f20fa8d"
"10001770","src/functions/10001770.cpp","FUN_10001770","auto-generated-address-label","undefined __stdcall FUN_10001770(void)","PASS","df4359f3cbc29e5b1713036940ff00a628593291542606bd733e76a627768ee1"
"100018a0","src/functions/100018a0.cpp","FUN_100018a0","auto-generated-address-label","int __cdecl FUN_100018a0(undefined4 param_1)","PASS","24ba0bc50c620df89b38ee17085f62e0e7c24e18be47026aea1e6c67cd9fb777"
"10001980","src/functions/10001980.cpp","FUN_10001980","auto-generated-address-label","int * __cdecl FUN_10001980(int * param_1, undefined4 param_2)","PASS","44a2622884992db9788f30520ec50e9053ffaa024956a4f529939b54464828cb"
"10001ad0","src/functions/10001ad0.cpp","FUN_10001ad0","auto-generated-address-label","undefined __cdecl FUN_10001ad0(int param_1)","PASS","d675cb21d80a8c9c0226b57bc5ad47630dd9eb040898fdbb7568e6d8b2bd460f"
"10001b00","src/functions/10001b00.cpp","FUN_10001b00","auto-generated-address-label","int __cdecl FUN_10001b00(int param_1)","PASS","e557e022c0b23f7fc6aa07f1ca5109f0c69419518c6bd686af7906ad2a49e416"
"10001b30","src/functions/10001b30.cpp","FUN_10001b30","auto-generated-address-label","int __cdecl FUN_10001b30(int param_1, int param_2)","PASS","106552b9f9de2afc908d1df584772ffd284bf0c9154496402af6b54d992ef449"
"10001b90","src/functions/10001b90.cpp","FUN_10001b90","auto-generated-address-label","undefined4 __cdecl FUN_10001b90(LPCSTR param_1, undefined * param_2)","PASS","bc9beb007947bf7143f7afc08ab0b326439ef198e8b86f0c4b823163229b3089"
"10001db0","src/functions/10001db0.cpp","FUN_10001db0","auto-generated-address-label","undefined4 __stdcall FUN_10001db0(undefined4 param_1, int param_2)","PASS","f0bbc7593db91565ef69d18ee19ca38b91cc08856833e04ff55b4e9d320bb0a5"
"10001e80","src/functions/10001e80.cpp","FUN_10001e80","auto-generated-address-label","undefined __stdcall FUN_10001e80(void)","PASS","728b61e3c04c7a60f142438e7f1e9f106161a949325652997edf3ac1eda358b5"
"10001fb0","src/functions/10001fb0.cpp","FUN_10001fb0","auto-generated-address-label","undefined4 * __cdecl FUN_10001fb0(undefined4 * param_1)","PASS","03e368817207c3f8b2cd9160a4ffa911a6dda08439d7f808aedf4d4f4823f202"
"10002210","src/functions/10002210.cpp","FUN_10002210","auto-generated-address-label","undefined __stdcall FUN_10002210(void)","PASS","fe0054952d97460802bcdb5a45120ad6c9517b80282e75ca6d4e1a3011679ab3"
"10003130","src/functions/10003130.cpp","FUN_10003130","auto-generated-address-label","undefined __cdecl FUN_10003130(int param_1, undefined4 param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6, undefined4 param_7, undefined4 param_8, undefined4 param_9, undefined4 param_10, undefined4 param_11, undefined4 param_12, undefined4 param_13, undefined4 param_14, undefined4 param_15)","PASS","de2790f5dcb02f5ca16cac3e1ece29723880e6620f4261f0b3f3729e3b5f6568"
"10003200","src/functions/10003200.cpp","FUN_10003200","auto-generated-address-label","undefined __cdecl FUN_10003200(undefined4 param_1, int param_2, char param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6, undefined4 param_7, float param_8, undefined4 param_9, undefined4 param_10, undefined4 param_11, undefined4 param_12, undefined4 param_13, undefined4 param_14, undefined4 param_15, undefined4 param_16, undefined4 param_17, undefined4 param_18, undefined4 param_19, undefined4 param_20, undefined4 param_21)","PASS","60d59e61fea3aa01692384c649f0337a536798df91f538b5491940f557d57748"
"10003340","src/functions/10003340.cpp","FUN_10003340","auto-generated-address-label","undefined __cdecl FUN_10003340(undefined4 param_1, int param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6, undefined4 param_7, float param_8, undefined4 param_9, undefined4 param_10, undefined4 param_11, undefined4 param_12, undefined4 param_13, undefined4 param_14, undefined4 param_15, undefined4 param_16, undefined4 param_17, undefined4 param_18, undefined4 param_19, undefined4 param_20, undefined4 param_21)","PASS","65dd22d17a7de58ab34a255d9640dfbbd0a0cddaeb41e7ed788e8b580c74d98f"
"10003400","src/functions/10003400.cpp","FUN_10003400","auto-generated-address-label","undefined __thiscall FUN_10003400(void * this, float * param_1, char param_2)","PASS","4721749ff94b5ddaec832e6150f33320e8901b27edac2523a4b306de9a7e21f2"
"10003660","src/functions/10003660.cpp","FUN_10003660","auto-generated-address-label","undefined __thiscall FUN_10003660(void * this, int param_1)","PASS","4f1a110d5c0b8a72e5b2ffd128d76b4e15f954c4c04a943fe865ee866da45df3"
"10003810","src/functions/10003810.cpp","FUN_10003810","auto-generated-address-label","undefined __cdecl FUN_10003810(char * param_1)","PASS","94dadeee92d4cec010f234f081bd62f315cbdc4e3571ca2a25e0f0e22a6120a4"
"10003ba0","src/functions/10003ba0.cpp","FUN_10003ba0","auto-generated-address-label","undefined __stdcall FUN_10003ba0(void)","PASS","04d5e56b9006d25e36fb11483536a1a11cedbfd6a1017e17d7b48c73ae7f3620"
"10003e60","src/functions/10003e60.cpp","FUN_10003e60","auto-generated-address-label","undefined4 __cdecl FUN_10003e60(undefined4 param_1, int param_2, undefined4 param_3, int param_4)","PASS","4f7c96997f596fda4d8451f7cdd2cd8a876e7c7e6f6c05028bd54e225f44cbed"
"10003f40","src/functions/10003f40.cpp","FUN_10003f40","auto-generated-address-label","undefined __cdecl FUN_10003f40(char * param_1, int param_2, undefined4 param_3, int param_4)","PASS","3b9b82af3d8e31c2e80b5fbce41689ae5be90b45b2fbd19e15315d3ef87115f3"
"10003f80","src/functions/10003f80.cpp","FUN_10003f80","auto-generated-address-label","undefined __stdcall FUN_10003f80(void)","PASS","8a95be5bc119304cfbd6f7bb3d1b222adec32601bd322bc6d49cf931e2a6e34b"
"10003fb0","src/functions/10003fb0.cpp","FUN_10003fb0","auto-generated-address-label","undefined4 __cdecl FUN_10003fb0(undefined4 param_1, undefined4 param_2)","PASS","1c8892f60e21e192fc729775450dbd4ba6bab999cc100a039d93e8ed17531c37"
"10003fe0","src/functions/10003fe0.cpp","FUN_10003fe0","auto-generated-address-label","undefined __cdecl FUN_10003fe0(int param_1, int param_2)","PASS","e4df2726888c730a66221b5eccc9f70fc3e5c557212feccbca80e6a3a447cf42"
"10004000","src/functions/10004000.cpp","FUN_10004000","auto-generated-address-label","undefined __stdcall FUN_10004000(void)","PASS","4966602360ff7de52be54cdeff1299d1a6385c8c13703232e9e62c73d2768bf2"
"100042c0","src/functions/100042c0.cpp","FUN_100042c0","auto-generated-address-label","undefined __thiscall FUN_100042c0(void * this, undefined4 param_1)","PASS","f202219de8c6e3823fe312d195d43c6db23482b1d373160da4fc231284631092"
"10004430","src/functions/10004430.cpp","FUN_10004430","auto-generated-address-label","undefined __cdecl FUN_10004430(undefined4 param_1, int param_2)","PASS","d3839b69d5d8153fdf51584840065b29fb3377d3b29e97fc287ff41dfde51776"
"100046f0","src/functions/100046f0.cpp","FUN_100046f0","auto-generated-address-label","undefined4 __cdecl FUN_100046f0(undefined4 param_1, int param_2)","PASS","c337bb0e7e646c17c489552a3f3c3910dd6f4983c16faeb2395d3fae73dc3510"
"10004a00","src/functions/10004a00.cpp","FUN_10004a00","auto-generated-address-label","undefined __fastcall FUN_10004a00(undefined4 * param_1)","PASS","e800bf49cc23ba1c7ea23cd9486306efe7554df98951ae154fed465fb81308e8"
"10004a60","src/functions/10004a60.cpp","FUN_10004a60","auto-generated-address-label","undefined4 * __cdecl FUN_10004a60(int param_1)","PASS","b43029ab3b22ebcaaf16c67c853b03dcf7147199226589c5e8c10e64dcd635c1"
"10004ab0","src/functions/10004ab0.cpp","FUN_10004ab0","auto-generated-address-label","undefined __thiscall FUN_10004ab0(void * this, undefined4 param_1)","PASS","bfaadcc2ea32cf8d4ed4784f33dfb3ff3738205a900fcdf2abf4eb73cf696169"
"10004bb0","src/functions/10004bb0.cpp","FUN_10004bb0","auto-generated-address-label","undefined __stdcall FUN_10004bb0(void)","PASS","b4f8329cbd15bd00b0d101d7e913d0f429b45b103aff3ce69ce5c7d74defc4df"
"100050e0","src/functions/100050e0.cpp","FUN_100050e0","auto-generated-address-label","undefined __fastcall FUN_100050e0(int param_1)","PASS","66d417e367f898aead32534968b925877641722a9e04f262351a7945d1eeb77c"
"10005670","src/functions/10005670.cpp","FUN_10005670","auto-generated-address-label","undefined __stdcall FUN_10005670(void)","PASS","97e8626c372b79748540f2c80099c6e5b119b43da9888327d52f0d04058ac8cb"
"10005860","src/functions/10005860.cpp","FUN_10005860","auto-generated-address-label","undefined __cdecl FUN_10005860(int param_1)","PASS","1bc34fc47ccd23f41dc949b517a0efc5b0cd865f0f025e5da9816ef8d45a9919"
"10005b60","src/functions/10005b60.cpp","FUN_10005b60","auto-generated-address-label","undefined __cdecl FUN_10005b60(undefined4 param_1)","PASS","3b97eb70ab37048919c5a4a7d2766f101d1040df729e51878532aaf6865142e5"
"10005d30","src/functions/10005d30.cpp","FUN_10005d30","auto-generated-address-label","undefined __cdecl FUN_10005d30(undefined4 param_1)","PASS","644df5962dd0da42f7bb43dbba851ec931882f28cb64126d469d42e6d5706bc4"
"10005ef0","src/functions/10005ef0.cpp","FUN_10005ef0","auto-generated-address-label","undefined __cdecl FUN_10005ef0(undefined4 param_1)","PASS","7f1495be6105a5e42c4492fae9a56a32a9986f7b799b7ee46d74cb8816097d85"
"100060d0","src/functions/100060d0.cpp","FUN_100060d0","auto-generated-address-label","undefined __stdcall FUN_100060d0(void)","PASS","1d806264c319d237232a431de629b05281faffc59a847e3909660966e24ca0d2"
"10006360","src/functions/10006360.cpp","FUN_10006360","auto-generated-address-label","undefined __cdecl FUN_10006360(int param_1)","PASS","76ef20ef87892f954d7e94afca830c54a98fc0c5affc04204835bb973d22b5ca"
"10006790","src/functions/10006790.cpp","FUN_10006790","auto-generated-address-label","undefined __fastcall FUN_10006790(undefined4 param_1)","PASS","ce5af77a93f93e9f7af487038d6c53d091af6b4ae20a7886577bf455e0e9e3bb"
"100069e0","src/functions/100069e0.cpp","FUN_100069e0","auto-generated-address-label","undefined __cdecl FUN_100069e0(int param_1)","PASS","7da7113229b385a83b6183d3014a97a3a261a8d0a41f739a78ed51311021d5d6"
"10006a50","src/functions/10006a50.cpp","FUN_10006a50","auto-generated-address-label","undefined __stdcall FUN_10006a50(void)","PASS","297397ac2e870329a1c9454c2d411247ea9949ce6e0780420750252bc0c8ec9c"
"10006ad0","src/functions/10006ad0.cpp","FUN_10006ad0","auto-generated-address-label","undefined __stdcall FUN_10006ad0(void)","PASS","ac883db1fa55a7334a2aff59bfc006d977c8feffab8ef04e349cba8d2ade7878"
"10006be0","src/functions/10006be0.cpp","FUN_10006be0","auto-generated-address-label","undefined __cdecl FUN_10006be0(int param_1, undefined4 param_2, char param_3, byte param_4, byte param_5, undefined4 param_6, byte param_7, float param_8, char param_9, float param_10, char param_11)","PASS","051bd870662582ae1ee6bbd61a21b82c19eff6be093ce5c0179aeb497e7f00db"
"10007030","src/functions/10007030.cpp","FUN_10007030","auto-generated-address-label","undefined __cdecl FUN_10007030(int param_1, int param_2, undefined4 param_3, char param_4, uint param_5, uint param_6, undefined4 param_7, char param_8, char param_9, byte param_10)","PASS","83f7ff8223c29872f9b4ed79161bb6f4ddcfde3b0d7df93bd6949df72ff84446"
"100073f0","src/functions/100073f0.cpp","FUN_100073f0","auto-generated-address-label","undefined __fastcall FUN_100073f0(void * param_1, undefined4 param_2, undefined4 param_3, float param_4, float param_5, undefined4 param_6, undefined4 param_7, undefined4 param_8)","PASS","bdccc32fc6c25b887e626ff5c4ea7bf6375cd33240f512cae404020b416faf01"
"100074d0","src/functions/100074d0.cpp","FUN_100074d0","auto-generated-address-label","int __cdecl FUN_100074d0(int param_1)","PASS","d9376a86ace607593a9b1740900794bb558aaa9a9fa3bc4d66a82f8ac8cf54f1"
"100076d0","src/functions/100076d0.cpp","FUN_100076d0","auto-generated-address-label","int * __cdecl FUN_100076d0(int * param_1, int * param_2)","PASS","e8bc766e839cc0d189a148d392f3a25123d89f58ad78d73fbd632deec21e617b"
"10008000","src/functions/10008000.cpp","FUN_10008000","auto-generated-address-label","undefined __stdcall FUN_10008000(void)","PASS","df6b1c21e17635dda0d7ed4baaa6a7176f9f09e3ee1ffa161ea35eda66770303"
"10008140","src/functions/10008140.cpp","FUN_10008140","auto-generated-address-label","undefined4 __stdcall FUN_10008140(void)","PASS","146b20a3030a52e7497408bdabc795a38c29754646a3327ebf040a4470ff435a"
"10008b70","src/functions/10008b70.cpp","FUN_10008b70","auto-generated-address-label","undefined4 __fastcall FUN_10008b70(int param_1)","PASS","a92111f5e37c88f695ada8a2f3baeef7dfbdaf3e368e855de6356796d23c7bc3"
"10008cb0","src/functions/10008cb0.cpp","FUN_10008cb0","auto-generated-address-label","undefined4 __cdecl FUN_10008cb0(undefined4 param_1, undefined4 param_2)","PASS","d99aea787c2ea3872a024dc0ed1b3b93167a82206098bcae4c3831795b2eaeac"
"10008d20","src/functions/10008d20.cpp","FUN_10008d20","auto-generated-address-label","undefined __stdcall FUN_10008d20(void)","PASS","412307a19f393ccb5ea5a469c0fdfb57e231fbe21075a62550357e3c0801abce"
"10008da0","src/functions/10008da0.cpp","FUN_10008da0","auto-generated-address-label","undefined __cdecl FUN_10008da0(undefined4 param_1, undefined4 * param_2)","PASS","a78f10c72718a9994ce822a56e64a9b0b1e085ff9d59906b8d7ab4d75d8d6085"
"10008dd0","src/functions/10008dd0.cpp","FUN_10008dd0","auto-generated-address-label","undefined __cdecl FUN_10008dd0(undefined4 param_1, int param_2)","PASS","83b6003dc35de180f5136675ebf1798aec438d5e26b57ce6b03ac18f66b791d0"
"10008e00","src/functions/10008e00.cpp","FUN_10008e00","auto-generated-address-label","int __stdcall FUN_10008e00(void)","PASS","70c78a15a0d0061225400766ffe9807d7066db3d35c4c71be6cc4741fa4a6171"
"10008e40","src/functions/10008e40.cpp","FUN_10008e40","auto-generated-address-label","undefined __cdecl FUN_10008e40(LPVOID param_1)","PASS","9867a953160c960a98ad4776e67296cc25d0275609c0a1e2e59aadbc046c7eb9"
"10008eb0","src/functions/10008eb0.cpp","FUN_10008eb0","auto-generated-address-label","undefined __cdecl FUN_10008eb0(int * param_1, int * param_2)","PASS","a34e0332e7de1e5a59d7a1708761b52f57964bc81efaeb4d13eff04f2b490a15"
"10008f10","src/functions/10008f10.cpp","FUN_10008f10","auto-generated-address-label","int * __cdecl FUN_10008f10(int * param_1, byte * param_2)","PASS","05c98ea356560d58ce050577a91e346efbae448f7d49cbd069fa0ad3755e56bb"
"10008fa0","src/functions/10008fa0.cpp","FUN_10008fa0","auto-generated-address-label","int * __cdecl FUN_10008fa0(int * param_1, byte * param_2, int param_3)","PASS","3aa311d0ed11045325a70150580501f59e7f3bbedf9b997960e2b78742d981b9"
"10009060","src/functions/10009060.cpp","FUN_10009060","auto-generated-address-label","int * __cdecl FUN_10009060(int * param_1, byte * param_2, int param_3)","PASS","5e85b5ab5185ec57a739a121251f09d58eb021aed3a55ffe2d656e1abeebba82"
"10009120","src/functions/10009120.cpp","FUN_10009120","auto-generated-address-label","undefined4 __stdcall FUN_10009120(void)","PASS","47f413638fa3b9df0804a134a9c797079f816ac5b2a3c5809caaa15393cafb98"
"10009360","src/functions/10009360.cpp","FUN_10009360","auto-generated-address-label","int __stdcall FUN_10009360(void)","PASS","9d0a2011983a5692c2e5a606d9731262c6c8f217ffba7bcc75fa6ebc6ff0e597"
"10009430","src/functions/10009430.cpp","FUN_10009430","auto-generated-address-label","undefined4 __thiscall FUN_10009430(void * this, char param_1)","PASS","9eb707c8348dd7cbb808a4bcc0c1c041ef497e0c148719876dafd80d0e1300bb"
"100094d0","src/functions/100094d0.cpp","FUN_100094d0","auto-generated-address-label","undefined __stdcall FUN_100094d0(void)","PASS","c512f32d8b9d25ef21b6a260bfe25b268ca996c90aacda2e7be31acc82f7b659"
"10009580","src/functions/10009580.cpp","FUN_10009580","auto-generated-address-label","undefined __stdcall FUN_10009580(void)","PASS","d37e46688cddadc2d858ca54162060c10fdd3e49f7d962c8402851d7a379d3c5"
"100095f0","src/functions/100095f0.cpp","FUN_100095f0","auto-generated-address-label","undefined __stdcall FUN_100095f0(void)","PASS","64089c7add659a92bf2b6c92290afe7066f6065da0342c1a2aabca144dffbf48"
"10009610","src/functions/10009610.cpp","FUN_10009610","auto-generated-address-label","undefined __thiscall FUN_10009610(void * this, int param_1, int param_2)","PASS","2c153e66f0d04550b90cd253dbdcfce9a66ab882e4192031d80a72c977eb5d7d"
"100096e0","src/functions/100096e0.cpp","FUN_100096e0","auto-generated-address-label","undefined4 __stdcall FUN_100096e0(int param_1, int param_2)","PASS","ae2c00f213d2f50a0eda740b62ce8e6d2f41fae84e80720ba2fd995b642172b1"
"10009790","src/functions/10009790.cpp","FUN_10009790","auto-generated-address-label","undefined __fastcall FUN_10009790(int param_1)","PASS","aa0ca76f5aa98469b54dd640d0328c8ef350d261c3d4a978942b5d4f1fb30fd1"
"100099e0","src/functions/100099e0.cpp","FUN_100099e0","auto-generated-address-label","undefined __cdecl FUN_100099e0(undefined * param_1)","PASS","46419da7963ff69eda54fa5b5ff0ae80308648a051d705450233dadbd8bd73a4"
"100099f0","src/functions/100099f0.cpp","FUN_100099f0","auto-generated-address-label","undefined __stdcall FUN_100099f0(void)","PASS","43288b04228f0fa92f88e422a26386f1bed3df47cde66a047a0d588a101e3b75"
"10009a80","src/functions/10009a80.cpp","FUN_10009a80","auto-generated-address-label","undefined __stdcall FUN_10009a80(void)","PASS","b47aaa485d3c02ad5f5c52b6d9be5afa8ab6186fdaf361ee9d562591530d9615"
"10009af0","src/functions/10009af0.cpp","FUN_10009af0","auto-generated-address-label","void * __thiscall FUN_10009af0(void * this, byte param_1)","PASS","d8981f2ee8ff56a23c4eaacf8049e316ad5fe0d36ae8723bb3da4b6a2e16e39a"
"10009b50","src/functions/10009b50.cpp","FUN_10009b50","auto-generated-address-label","void * __thiscall FUN_10009b50(void * this, byte param_1)","PASS","17f3a6825ccd41de3998927b6dd6f1512f0a210e1694d14c2041e2a00679cf17"
"10009bb0","src/functions/10009bb0.cpp","FUN_10009bb0","auto-generated-address-label","void * __thiscall FUN_10009bb0(void * this, byte param_1)","PASS","9b54dbd454d04b5980049f4841142cf073cb0bb8163b3aaf87025f5b7608a64a"
"10009c10","src/functions/10009c10.cpp","FUN_10009c10","auto-generated-address-label","void * __thiscall FUN_10009c10(void * this, byte param_1)","PASS","69d4f1253cf9555656a41df4aec37ed240c25aadf70a2a873b32f1cde8adff86"
"10009c70","src/functions/10009c70.cpp","FUN_10009c70","auto-generated-address-label","void * __thiscall FUN_10009c70(void * this, byte param_1)","PASS","d48d90f453b07a43f9795c25ce12247f4424932f1a347a17b71ea3474a919b6c"
"10009cd0","src/functions/10009cd0.cpp","FUN_10009cd0","auto-generated-address-label","void * __thiscall FUN_10009cd0(void * this, byte param_1)","PASS","483500017363e2d8214683a92279a9d76ca13d9f1e3805ac8f3c8ba286c887fc"
"10009d30","src/functions/10009d30.cpp","FUN_10009d30","auto-generated-address-label","void * __thiscall FUN_10009d30(void * this, byte param_1)","PASS","3c60f5d6386a4dc002f6421ff61d781594061b15181b782b082998a7b9ce6530"
"10009d90","src/functions/10009d90.cpp","FUN_10009d90","auto-generated-address-label","void * __thiscall FUN_10009d90(void * this, byte param_1)","PASS","319b8af5623358d24c30fe0f9209c4276a7b2d76ca7958bde4096889e0589a6e"
"10009df0","src/functions/10009df0.cpp","FUN_10009df0","auto-generated-address-label","void * __thiscall FUN_10009df0(void * this, byte param_1)","PASS","d61a31d2335502c896e386590c327d9876a5577484e3965f0bdae2529b2241d0"
"10009e50","src/functions/10009e50.cpp","FUN_10009e50","auto-generated-address-label","void * __thiscall FUN_10009e50(void * this, byte param_1)","PASS","05513645b4b681ea9afca7d79af907b09266472de10a4ad444be0752661d0865"
"10009eb0","src/functions/10009eb0.cpp","FUN_10009eb0","auto-generated-address-label","void * __thiscall FUN_10009eb0(void * this, byte param_1)","PASS","0c46527f0b702a2a0297d2ef346bdfd03b94745939f1d3034672d292832b328f"
"10009f10","src/functions/10009f10.cpp","FUN_10009f10","auto-generated-address-label","void * __thiscall FUN_10009f10(void * this, byte param_1)","PASS","6d50bf958952b1e83cfe1467cbb4e1937e21a78e32f12dc2f353b50a92c40fa7"
"10009f70","src/functions/10009f70.cpp","FUN_10009f70","auto-generated-address-label","void * __thiscall FUN_10009f70(void * this, byte param_1)","PASS","f1b36d088039ce2a94cfe803c76c1a02409dfd159da218e74353c121a61ffcb6"
"10009fd0","src/functions/10009fd0.cpp","FUN_10009fd0","auto-generated-address-label","void * __thiscall FUN_10009fd0(void * this, byte param_1)","PASS","aacf69d6fc80df3ca3fc22c9c14b601ab17af2877bb91e493738089d046b4fc2"
"1000a030","src/functions/1000a030.cpp","FUN_1000a030","auto-generated-address-label","void * __thiscall FUN_1000a030(void * this, byte param_1)","PASS","afda61d6a0808efec10ad759171bb3cb20108e0388e871660aca423a7a911f8b"
"1000a090","src/functions/1000a090.cpp","FUN_1000a090","auto-generated-address-label","undefined4 * __stdcall FUN_1000a090(void)","PASS","ca077a0e2fac66d937596dd090ea0999d7ef0de719dad5010f1898611c7b7b03"
"1000a110","src/functions/1000a110.cpp","FUN_1000a110","auto-generated-address-label","void * __thiscall FUN_1000a110(void * this, byte param_1)","PASS","cc1eb554dbaa4c311ccf1850d74c4da38d40358c45893cf9503d15cc806a5bef"
"1000a170","src/functions/1000a170.cpp","FUN_1000a170","auto-generated-address-label","void * __thiscall FUN_1000a170(void * this, byte param_1)","PASS","f44ae3524e6c486328c9d4b023a96c3296a6e4c7d6383ac18377aaec8a34e13f"
"1000a1d0","src/functions/1000a1d0.cpp","FUN_1000a1d0","auto-generated-address-label","void * __thiscall FUN_1000a1d0(void * this, byte param_1)","PASS","6fac8a629a43ffda8f86feae5edfd7ac4f752e51644ec08bcaaa7ac2a2345f21"
"1000a230","src/functions/1000a230.cpp","FUN_1000a230","auto-generated-address-label","void * __thiscall FUN_1000a230(void * this, byte param_1)","PASS","d985e4561c4d4261f882998edb9241e2f7d88e6b04454e7ccb0f1731de273b01"
"1000a290","src/functions/1000a290.cpp","FUN_1000a290","auto-generated-address-label","void * __thiscall FUN_1000a290(void * this, byte param_1)","PASS","4938c7c159663915a1e9e97c575c55c152c7f9d4ef9c84c43a8f52c049eb5768"
"1000a2f0","src/functions/1000a2f0.cpp","FUN_1000a2f0","auto-generated-address-label","void * __thiscall FUN_1000a2f0(void * this, byte param_1)","PASS","bf652e46144b945b29daca496c3cba9a84e5c785732695505625c9faf6e3caaa"
"1000a350","src/functions/1000a350.cpp","FUN_1000a350","auto-generated-address-label","LPVOID __stdcall FUN_1000a350(void)","PASS","547552fc36ed57b57412fe46ab7c248371938ad1e89479174a62e4f0e05455d8"
"1000a4f0","src/functions/1000a4f0.cpp","FUN_1000a4f0","auto-generated-address-label","undefined4 __stdcall FUN_1000a4f0(void)","PASS","445c03de73e129dd95ab20bd596d4d4d1e90b4f9012897189d254056bb1db393"
"1000a560","src/functions/1000a560.cpp","FUN_1000a560","auto-generated-address-label","undefined __fastcall FUN_1000a560(int param_1)","PASS","d647cba3d86cea15f3744179d24ed875f96a5ab1ed8be65d6769b325ac201806"
"1000a680","src/functions/1000a680.cpp","FUN_1000a680","auto-generated-address-label","undefined __stdcall FUN_1000a680(undefined4 param_1)","PASS","323d2383c585d5a14304308b3fdad3f1966c18aafbf32d205317e7b8a2e0f3ac"
"1000a740","src/functions/1000a740.cpp","FUN_1000a740","auto-generated-address-label","undefined __stdcall FUN_1000a740(undefined4 param_1)","PASS","3f05b9f5c309adf3e643c4db160f558e544977c1efb6b84006591c46c17e8ee0"
"1000a800","src/functions/1000a800.cpp","FUN_1000a800","auto-generated-address-label","undefined4 __stdcall FUN_1000a800(undefined4 param_1, undefined4 param_2)","PASS","3a11c20447f254a1699b60b5cef52e37885f2da0ea9ed6d1d4a0bea4f1f48580"
"1000a8c0","src/functions/1000a8c0.cpp","FUN_1000a8c0","auto-generated-address-label","undefined __thiscall FUN_1000a8c0(void * this, undefined4 param_1, int param_2, int param_3, int param_4, int param_5)","PASS","89e56c624d8d4e2cc660da896294260a7bb18348d8a5f71d89089951d2c1c784"
"1000a940","src/functions/1000a940.cpp","FUN_1000a940","auto-generated-address-label","undefined __stdcall FUN_1000a940(undefined4 param_1)","PASS","f9a8bac6468716ae1e376ae4a218ba755b0d81afe6bec708f7cc1f1052f7528d"
"1000aa10","src/functions/1000aa10.cpp","FUN_1000aa10","auto-generated-address-label","undefined __stdcall FUN_1000aa10(undefined4 param_1)","PASS","166075697f43d283744e5c988154ac591ef500e18d4f8d442ea7d08e39cd6b4f"
"1000aae0","src/functions/1000aae0.cpp","FUN_1000aae0","auto-generated-address-label","undefined __thiscall FUN_1000aae0(void * this, undefined4 param_1, int param_2, int param_3, int param_4, int param_5)","PASS","540d572d7a63fdadd247cf4bf970bd8813127776cdf1b3cd2a3feabdcdb50272"
"1000ab60","src/functions/1000ab60.cpp","FUN_1000ab60","auto-generated-address-label","undefined __stdcall FUN_1000ab60(undefined4 param_1)","PASS","f11928ad1a9e539a22b7eadcfad0cbf3e4d3ededb341a29c9fa90f7adb20ae65"
